SubjectID,SubjectName,SubjectDescription,Name,NumericCode,CourseCode,Description,Prerequisite,Antirequisite,Corequisite,OneWayExclusion,CrossListed
9,African Studies,,Swahili Language and Culture,401,AFRI,"Basic knowledge of the Swahili language and culture with emphasis on handling circumstances that might be encountered in field research: everyday conversation, developing aural and oral skills and mastering basic grammar rules, understanding cultural norms and practices, issues of culture sensitivity and appropriateness.",,,,,
9,African Studies,,Introduction to African Studies,200,AFRI,"The African experience and current approaches to African studies, through adopting multidisciplinary perspectives on topics that include political conflict, governance and democratization, environment and conservation, economic development, rural life and urbanism, health and illness, gender, social change, popular culture, literature, film, and the arts.",,,,,
9,African Studies,,Honours Thesis,480,AFRI,"Supervised reading, research and preparation of an undergraduate thesis under the direction of a staff member.","the completion of all available courses relevant to the topic, and permission of the instructor and Program Adviser prior to registration",Open only to Joint Honours students.,,,
9,African Studies,,Special Topics,481,AFRI,Supervised reading in advanced special topics in African Studies under the direction of a member of staff.,"the completion of all available courses relevant to the topic, and permission of the instructor and Program Adviser prior to registration",,,,
9,African Studies,,Arts Internships: African Studies,499,AFRI,Internship with an approved host institution or organization.,,,,,
10,Agricultural Economics,,Principles of Microeconomics,200,AGEC,"The field of economics as it relates to the activities of individual consumers, firms and organizations. Emphasis is on the application of economic principles and concepts to everyday decision making and to the analysis of current economic issues.",,,,,
10,Agricultural Economics,,Principles of Macroeconomics,201,AGEC,"The overall economic system, how it works, and the instruments used to solve social problems. Emphasis will be on decision-making involving the entire economic system and segments of it.",AGEC 200 or equivalent,,,,
10,Agricultural Economics,,Economic Systems of Agriculture,231,AGEC,"The structure and organization of Canada's agriculture-food system, the operation, financing, linkages, and functions of its components. Focus to be on management of the various components and the entire system, types of problems confronted now and in the future.",AGEC 200 or equivalent,,,,
9,African Studies,,Research Seminar in African Studies,598,AFRI,"An interdisciplinary research seminar on topics of common interest to staff and students of the African Studies Program. As part of their contribution, students will prepare a research paper under the supervision of one or more members of staff.",an introductory course in any of the disciplines studying Africa,"Open to final year Program students, and to others by permission of Program Adviser",,,
10,Agricultural Economics,,Management Theories and Practices,242,AGEC,An introduction to contemporary management theories and practices in organizations of the food sector.,,,,,
10,Agricultural Economics,,Intermediate Microeconomic Theory,320,AGEC,"An intermediate theory course in agricultural economics, dealing with economic concepts as applied to agricultural production and cost functions. Includes theory and application of linear programming as related to production decisions.",AGEC 200 or equivalent,,,,
10,Agricultural Economics,,Agriculture and Food Markets,330,AGEC,"Nature and organization of agricultural and food markets as economic institutions, including the application of economic theory to problems within the agri-food marketing chain. Spatial and temporal price relationships, and the role of market structure.",AGEC 200 or equivalent,Not open to students who have taken AGEC 440,,,
10,Agricultural Economics,,Resource Economics,333,AGEC,"The role of resources in the environment, use of resources, and management of economic resources within the firm or organization. Problem-solving, case studies involving private and public decision-making in organizations are utilized.",,,,,
10,Agricultural Economics,,Farm Management and Finance,332,AGEC,"Managing and financing a farm business. Topics include: the decision making process, farm management and economic concepts, the analysis of financial statements, farm planning and budgeting, input management, investment analysis, risk in financial management, the acquisition and cost of capital.",AGEC 200 or equivalent,Not open to students who have taken AGEC 331 or AGEC 350,,,
10,Agricultural Economics,,Applied Econometrics,425,AGEC,The theory and application of econometrics to empirical issues in agriculture and environment. Diagnosis and treatment of standard violations of the assumptions underlying ordinary least squares.,,,,,
10,Agricultural Economics,,Agribusiness Management,450,AGEC,Strategic management of agricultural and food businesses. Analysis of internal and external factors and competitive forces affecting agribusinesses. Formulation of business strategy and solutions to strategic problems. Case-based course designed to enhance students' problemsolving and decisionmaking skills. Integration of knowledge and tools from various economics and business disciplines.,,,,,
10,Agricultural Economics,,"Agriculture, Food and Resource Policy",430,AGEC,"Examination of North American and international agriculture, food and resource policies, policy instruments, programs and their implications. Economic analysis applied to the principles, procedures and objectives of various policy actions affecting agriculture, and the environment.",,,,,
10,Agricultural Economics,,Economics of International Agricultural Development,442,AGEC,"The course deals with economic aspects of international development with emphasis on the role of food, agriculture and the resource sector in the economy of developing countries. Topics will include world food analysis, development project analysis and policies for sustainable development. Development case studies will be used.",,,,,
